item,id
1000014731,3287
1000483383,3287
1000003479,3288
1000003549,3288
1000003582,3288
1000003836,3288
1000483173,3289
1000003301,3290
1000003538,3291
1000003195,3292
1000003836,3293
1000003190,3294
1000003405,3294
1000003919,3294
1000003529,3295
1000003616,3295
1000003186,3296
1000003194,3296
1000014728,3297
1000003732,3298
1000003358,3299
1000003428,3299
1000003495,3299
1000003512,3299
1000483178,3299
1000003272,3300
1000003648,3300
1000003179,3301
1000003219,3301
1000003220,3301
1000003270,3301
1000003362,3301
1000003399,3301
1000003491,3301
1000003497,3301
1000003585,3301
1000003705,3302
1000003705,3303
1000003311,3304
1000003477,3304
1000003432,3305
1000483255,3305
1000003634,3306
1000003477,3307
1000003585,3307
1000003838,3307
1000003779,3308
1000003204,3309
1000003405,3309
1000003585,3309
1000003836,3309
1000003932,3309
1000003544,3310
1000003585,3311
1000003614,3311
1000483222,3312
1000003282,3313
1000003405,3313
1000003455,3313
1000003585,3313
1000003925,3313
1000003405,3314
1000003428,3314
1000003186,3315
1000003243,3315
1000003405,3315
1000003428,3315
1000003890,3315
1000483181,3315
1000003270,3316
1000003455,3316
1000003483,3316
1000003538,3316
1000003698,3316
1000003266,3317
1000003310,3317
1000003405,3317
1000003428,3317
1000003477,3317
1000003646,3317
1000003692,3317
1000014731,3317
1000483173,3317
1000003477,3318
1000003498,3318
1000003533,3318
1000003544,3318
1000003585,3318
1000003705,3318
1000003204,3319
1000003266,3319
1000003918,3319
1000014739,3319
1000003698,3320
1000003838,3320
1000003349,3321
1000003692,3321
1000003436,3322
1000003692,3322
1000003538,3323
1000003643,3323
1000003640,3324
1000013505,3325
1000003836,3326
1000003399,3327
1000003514,3327
1000003544,3327
1000483214,3327
1000003318,3328
1000003549,3328
1000003932,3328
1000003197,3329
1000003332,3329
1000003585,3329
1000003832,3329
1000003179,3330
1000003405,3330
1000003640,3330
1000003645,3330
1000003824,3330
1000003932,3330
1000003234,3331
1000003405,3331
1000003477,3331
1000003483,3331
1000003614,3331
1000003634,3331
1000003585,3332
1000003617,3333
1000003692,3333
1000003824,3333
1000003455,3334
1000003481,3334
1000003643,3334
1000003932,3334
1000014728,3334
1000003585,3335
1000003705,3335
1000003824,3335
1000014728,3335
1000483173,3335
1000003705,3336
1000003428,3337
1000003641,3337
1000003399,3338
1000003918,3338
1000014739,3339
1000003483,3340
1000003634,3340
1000003219,3341
1000003229,3341
1000003432,3341
1000003474,3341
1000003483,3341
1000003585,3341
1000483178,3341
1000003405,3342
1000003246,3343
1000003275,3343
1000003436,3343
1000003824,3343
1000003428,3344
1000003440,3344
1000483247,3345
1000003195,3346
1000003432,3346
1000003535,3346
1000003718,3346
1000003784,3346
1000003204,3347
1000003282,3347
1000483178,3347
1000003405,3348
1000014739,3348
1000003432,3349
1000003500,3350
1000483387,3350
1000003532,3351
1000003585,3351
1000003500,3352
1000003585,3352
1000483387,3352
1000003310,3353
1000003405,3353
1000003824,3353
1000003272,3354
1000003648,3354
1000003405,3355
1000003692,3355
1000003932,3355
1000003615,3356
1000003658,3356
1000003692,3356
1000003779,3356
1000003282,3357
1000003405,3357
1000003483,3357
1000003585,3357
1000003634,3357
1000003174,3358
1000003270,3358
1000003496,3358
1000003585,3358
1000003912,3358
1000003947,3358
1000003301,3359
1000003405,3359
1000003483,3359
1000003405,3360
1000003932,3360
1000483385,3360
1000483387,3360
1000003500,3361
1000003597,3361
1000003640,3361
1000003646,3361
1000483385,3361
1000483386,3361
1000003405,3362
1000003474,3362
1000003614,3362
1000483385,3362
1000483387,3362
1000003474,3363
1000003544,3363
1000003705,3363
1000013505,3363
1000483303,3363
1000003405,3364
1000003549,3364
1000003614,3364
1000003779,3364
1000003824,3364
1000003252,3365
1000003477,3365
1000003549,3366
1000483386,3366
1000003174,3367
1000003448,3367
1000003585,3367
1000003660,3367
1000003795,3367
1000013436,3367
1000483178,3367
1000003281,3368
1000003514,3368
1000003836,3368
1000003179,3369
1000003405,3370
1000003779,3370
1000003793,3370
1000003824,3370
1000003524,3371
1000003585,3371
1000003692,3371
1000013436,3371
1000003561,3372
1000003174,3373
1000003604,3373
1000003634,3374
1000483385,3375
1000483386,3375
1000481164,3376
1000483387,3376
1000481166,3377
1000003310,3378
1000003399,3378
1000003836,3378
1000003947,3378
1000003399,3379
1000003405,3379
1000003483,3379
1000003614,3379
1000003416,3380
1000003416,3381
1000003416,3382
1000003549,3382
1000003614,3383
1000003932,3383
1000003174,3384
1000003358,3384
1000003483,3384
1000003585,3384
1000014728,3384
1000003234,3385
1000003399,3385
1000003288,3386
1000003218,3387
1000003219,3387
1000003222,3387
1000003483,3387
1000003585,3387
1000014728,3387
1000003458,3388
1000003318,3389
1000003474,3389
1000003517,3389
1000003524,3389
1000003585,3389
1000003645,3389
1000003660,3389
1000483178,3389
1000003172,3390
1000003174,3390
1000003585,3390
1000483178,3390
1000003172,3391
1000003549,3391
1000014728,3391
1000003524,3392
1000003555,3392
1000003836,3392
1000003947,3392
1000003231,3393
1000003517,3393
1000003585,3393
1000003779,3393
1000483304,3393
1000003405,3394
1000003744,3394
1000003844,3394
1000003932,3394
1000003318,3395
1000003455,3395
1000003692,3396
1000483178,3396
1000483178,3397
1000003524,3398
1000003399,3399
1000003524,3399
1000003943,3399
1000014734,3399
1000003172,3400
1000003405,3400
1000003417,3400
1000003585,3400
1000003614,3400
1000003635,3400
1000013505,3400
1000483385,3400
1000483386,3400
1000483387,3400
1000003523,3401
1000003905,3402
1000003945,3402
1000014728,3402
1000003288,3403
1000003455,3403
1000003585,3403
1000013435,3403
1000483178,3403
1000003174,3404
1000003275,3404
1000003483,3404
1000003524,3404
1000003544,3404
1000003643,3404
1000003836,3404
1000003934,3404
1000483178,3404
1000003172,3405
1000003692,3405
1000003318,3406
1000003405,3406
1000003555,3406
1000003647,3406
1000003661,3406
1000003824,3406
1000003932,3406
1000483386,3406
1000483387,3406
1000003585,3407
1000003645,3407
1000003585,3408
1000003645,3408
1000003270,3409
1000003394,3409
1000003585,3409
1000003648,3409
1000003672,3409
1000003204,3410
1000003539,3410
1000003621,3410
1000003937,3410
1000003405,3411
1000003524,3411
1000013436,3411
1000003544,3412
1000003614,3412
1000003220,3413
1000003402,3413
1000003474,3413
1000003544,3413
1000003585,3413
1000003220,3414
1000003318,3414
1000003405,3414
1000003405,3415
1000003641,3415
1000483181,3416
1000003172,3417
1000003176,3417
1000003242,3417
1000013435,3417
1000003405,3418
1000003571,3418
1000003586,3418
1000003698,3418
1000014737,3418
1000483246,3418
1000003218,3419
1000003281,3419
1000003544,3419
1000003945,3419
1000483178,3419
1000003582,3420
1000003656,3420
1000003585,3421
1000003705,3421
1000003933,3421
1000003358,3422
1000003394,3422
1000003932,3422
1000003174,3423
1000003242,3423
1000003243,3423
1000003266,3423
1000003318,3423
1000003405,3423
1000003524,3423
1000003585,3423
1000483303,3423
1000483387,3423
1000003218,3424
1000003220,3424
1000003586,3424
1000483178,3424
1000483304,3424
1000003174,3425
1000003362,3425
1000003399,3425
1000003228,3426
1000003407,3427
1000003485,3428
1000003500,3428
1000003587,3428
1000003615,3428
1000003793,3428
1000483385,3428
1000483387,3428
1000003495,3429
1000003194,3430
1000003455,3430
1000003887,3430
1000483214,3430
1000003220,3431
1000003402,3431
1000003483,3431
1000003824,3431
1000003399,3432
1000003524,3433
1000003721,3434
1000003862,3434
1000003428,3435
1000003500,3436
1000003585,3436
1000003614,3436
1000003640,3436
1000003500,3437
1000003585,3437
1000003614,3437
1000003640,3437
1000003228,3438
1000003288,3439
1000003405,3440
1000003585,3440
1000003614,3440
1000003922,3440
1000013436,3440
1000003585,3441
1000003661,3441
1000013505,3441
1000483385,3441
1000483387,3441
1000003242,3442
1000003399,3442
1000003512,3442
1000483387,3442
1000483247,3443
1000003824,3444
1000003195,3445
1000003288,3445
1000003496,3445
1000003310,3446
1000003836,3446
1000003939,3446
1000003310,3447
1000003243,3448
1000003477,3448
1000003646,3448
1000003228,3449
1000003544,3450
1000003770,3450
1000483385,3451
1000483387,3451
1000003399,3452
1000003544,3452
1000483181,3452
1000003399,3453
1000003585,3453
1000483387,3453
1000003405,3454
1000003692,3454
1000003824,3454
1000003213,3455
1000003246,3455
1000003318,3455
1000003645,3455
1000014739,3455
1000483178,3455
1000003531,3456
1000003571,3456
1000003845,3456
1000003899,3456
1000483387,3456
1000003310,3457
1000003405,3457
1000483387,3458
1000003179,3459
1000003282,3459
1000003524,3459
1000003541,3459
1000003614,3459
1000003692,3459
1000003784,3459
1000013436,3459
1000483255,3459
1000003463,3460
1000003641,3460
1000003483,3461
1000013436,3462
1000003483,3463
1000003836,3463
1000013436,3463
1000014728,3463
1000003195,3464
1000003407,3464
1000003541,3464
1000003836,3464
1000483387,3464
1000003214,3465
1000003524,3465
1000003692,3465
1000013436,3465
1000014728,3465
1000014731,3465
1000003195,3466
1000003405,3466
1000003585,3466
1000003705,3466
1000483178,3466
1000483387,3466
1000003195,3467
1000003220,3467
1000003220,3468
1000003405,3468
1000003836,3468
1000483385,3468
1000003204,3469
1000003282,3469
1000003358,3469
1000003500,3469
1000003640,3469
1000013435,3469
1000483181,3469
1000003266,3470
1000003932,3470
1000003932,3471
1000481164,3472
1000003220,3473
1000003282,3473
1000003405,3473
1000003432,3473
1000003648,3473
1000003432,3474
1000003524,3474
1000003831,3474
1000003947,3474
1000003362,3475
1000003401,3476
1000003692,3477
1000003405,3478
1000003428,3478
1000003614,3478
1000003705,3479
1000003517,3480
1000003614,3480
1000483387,3480
1000003832,3481
1000003477,3482
1000003899,3482
1000483385,3482
1000003399,3483
1000003405,3483
1000003634,3483
1000003645,3483
1000003880,3483
1000003310,3484
1000003394,3484
1000003407,3484
1000003500,3484
1000003692,3484
1000014734,3484
1000003544,3485
1000003399,3486
1000003432,3486
1000003604,3486
1000003832,3486
1000003174,3487
1000003282,3487
1000003585,3487
1000003311,3488
1000003634,3488
1000003228,3489
1000003399,3490
1000003310,3491
1000003458,3491
1000003932,3491
1000003270,3492
1000003405,3492
1000003270,3493
1000003405,3493
1000003483,3493
1000003905,3493
1000003220,3494
1000003222,3494
1000003514,3494
1000003610,3494
1000003945,3494
1000003220,3495
1000003593,3495
1000003905,3496
1000003195,3497
1000003204,3497
1000483384,3498
1000003176,3499
1000003204,3499
1000003358,3499
1000003399,3499
1000003405,3499
1000003176,3500
1000003399,3500
1000003405,3500
1000003174,3501
1000003358,3501
1000003405,3501
1000003824,3501
1000003932,3502
1000483222,3502
1000003405,3503
1000003654,3503
1000003405,3504
1000003654,3504
1000003179,3505
1000003274,3505
1000003399,3505
1000003477,3505
1000003698,3505
1000003824,3505
1000003171,3506
1000003178,3506
1000003195,3506
1000003399,3506
1000003500,3506
1000003937,3506
1000013435,3506
1000483383,3507
1000483385,3507
1000483386,3507
1000483387,3507
1000003428,3508
1000003242,3509
1000003599,3509
1000483178,3510
1000003585,3511
1000003635,3511
1000003795,3511
1000003180,3512
1000003211,3512
1000003212,3512
1000003220,3512
1000003221,3512
1000003270,3512
1000003289,3512
1000003309,3512
1000003402,3512
1000003455,3512
1000003616,3512
1000003654,3512
1000483205,3512
1000003634,3513
1000003643,3513
1000003270,3514
1000003270,3515
1000003220,3516
1000003880,3516
1000003176,3517
1000003532,3517
1000003824,3517
1000014728,3517
1000003176,3518
1000003195,3518
1000003266,3518
1000003405,3518
1000003585,3518
1000003634,3518
1000003836,3518
1000003932,3518
1000003220,3519
1000003311,3519
1000003244,3520
1000003836,3520
1000003483,3521
1000003587,3521
1000003793,3521
1000014728,3521
1000003799,3522
1000003186,3523
1000003474,3523
1000003500,3523
1000003585,3523
1000003838,3523
1000003544,3524
1000003585,3524
1000003784,3524
1000003824,3524
1000003945,3524
1000003768,3525
1000003228,3526
1000003172,3527
1000003455,3527
1000003824,3527
1000003432,3528
1000003549,3528
1000003639,3528
1000003705,3528
1000003839,3528
1000003432,3529
1000003172,3530
1000003179,3530
1000003524,3530
1000003658,3530
1000003787,3530
1000003795,3530
1000003824,3530
1000003171,3531
1000003204,3531
1000003266,3531
1000003524,3531
1000003585,3531
1000003658,3531
1000003660,3531
1000003761,3531
1000003947,3531
1000003612,3532
1000003672,3532
1000003399,3533
1000003275,3534
1000003619,3534
1000003648,3534
1000003247,3535
1000003592,3536
1000003932,3536
1000003399,3537
1000003932,3538
1000003195,3539
1000003405,3539
1000003585,3539
1000003614,3539
1000013505,3539
1000003483,3540
1000003587,3540
1000003648,3540
1000483385,3540
1000483387,3540
1000003585,3541
1000003850,3541
1000003858,3541
1000483387,3541
1000003310,3542
1000003478,3542
1000003858,3542
1000003807,3543
1000003824,3543
1000003947,3543
1000003503,3544
1000483386,3544
1000003512,3545
1000003658,3545
1000003836,3545
1000003318,3546
1000003405,3546
1000014728,3546
1000483387,3546
1000003219,3547
1000003281,3547
1000003405,3547
1000003544,3547
1000003643,3547
1000003932,3547
1000003614,3548
1000003195,3549
1000003533,3550
1000003585,3550
1000003585,3551
1000003641,3551
1000003692,3551
1000003824,3551
1000003824,3552
1000003934,3552
1000003587,3553
1000003172,3554
1000003179,3554
1000003220,3554
1000003270,3554
1000003500,3554
1000003640,3554
1000003787,3554
1000003824,3554
1000003937,3554
1000483228,3554
1000003172,3555
1000003204,3555
1000003220,3555
1000003242,3555
1000003405,3555
1000003477,3555
1000003640,3555
1000003676,3555
1000483178,3555
1000003204,3556
1000003220,3556
1000003405,3556
1000003483,3556
1000003500,3556
1000003640,3556
1000483303,3556
1000483387,3557
1000003836,3558
1000003844,3558
1000003905,3558
1000003405,3559
1000003432,3559
1000003932,3559
1000483304,3559
1000003172,3560
1000003358,3560
1000003405,3560
1000003428,3560
1000003455,3560
1000003614,3561
1000013505,3561
1000003432,3562
1000003585,3562
1000483387,3562
1000003524,3563
1000003639,3563
1000003664,3563
1000003836,3563
1000003947,3563
1000003179,3564
1000003394,3564
1000003641,3564
1000003672,3564
1000003585,3565
1000003405,3566
1000003428,3566
1000003612,3567
1000003639,3567
1000003787,3567
1000003399,3568
1000014728,3569
1000483387,3569
1000003407,3570
1000003432,3571
1000003204,3572
1000003432,3572
1000003529,3573
1000003752,3574
1000003172,3575
1000003634,3575
1000003932,3575
1000483255,3575
1000003477,3576
1000003544,3576
1000003604,3576
1000003643,3576
1000003787,3577
1000003416,3578
1000003538,3578
1000483248,3579
1000003932,3580
1000003176,3581
1000003614,3581
1000003634,3581
1000003692,3581
1000003779,3581
1000003176,3582
1000483204,3582
1000483384,3583
1000003587,3584
1000003630,3584
1000003850,3584
1000003483,3585
1000003483,3586
1000003172,3587
1000003287,3587
1000003824,3587
1000003205,3588
1000003218,3588
1000003219,3588
1000003221,3588
1000003402,3588
1000003517,3588
1000003524,3588
1000003920,3588
1000483247,3589
1000003474,3590
1000003610,3590
1000003242,3591
1000003477,3591
1000003524,3591
1000483248,3591
1000483303,3591
1000003229,3592
1000003401,3592
1000483178,3592
1000003779,3593
1000003779,3594
1000003591,3595
1000003618,3595
1000483208,3595
1000003477,3596
1000003500,3597
1000003524,3597
1000003640,3597
1000013436,3597
1000003483,3598
1000003179,3599
1000003399,3599
1000003614,3599
1000003524,3600
1000003172,3601
1000003318,3601
1000003428,3601
1000003524,3602
1000003599,3602
1000483385,3602
1000003405,3603
1000481165,3603
1000003645,3604
1000003405,3605
1000003500,3605
1000003710,3605
1000003849,3605
1000003939,3605
1000003500,3606
1000003575,3606
1000003612,3606
1000003692,3607
1000003174,3608
1000003176,3608
1000003242,3608
1000003399,3608
1000003634,3608
1000003635,3608
1000003179,3609
1000003585,3609
1000003824,3609
1000003932,3609
1000003220,3610
1000003246,3610
1000003204,3611
1000003576,3611
1000003311,3612
1000003405,3612
1000003585,3612
1000483178,3612
1000003512,3613
1000003585,3613
1000483181,3613
1000003172,3614
1000003405,3614
1000003658,3614
1000003614,3615
1000003641,3615
1000483178,3615
1000003635,3616
1000003311,3617
1000003458,3617
1000003585,3617
1000013436,3617
1000483244,3617
1000483387,3617
1000003179,3618
1000003268,3618
1000003616,3619
1000003416,3620
1000003765,3620
1000003922,3621
1000003932,3621
1000003585,3622
1000003646,3622
1000014728,3622
1000483387,3622
1000003399,3623
1000003932,3623
1000003500,3624
1000003503,3624
1000003947,3624
1000003597,3625
1000003648,3626
1000483204,3626
1000003204,3627
1000003399,3627
1000003405,3627
1000003477,3627
1000003585,3627
1000003282,3628
1000003500,3628
1000003692,3628
1000003585,3629
1000003932,3629
1000003585,3630
1000003932,3630
1000003932,3631
1000003405,3632
1000003585,3632
1000003839,3632
1000003405,3633
1000003585,3633
1000003839,3633
1000013435,3633
1000003220,3634
1000483178,3634
1000483178,3635
1000003544,3636
1000003571,3636
1000003705,3636
1000003310,3637
1000003428,3637
1000003179,3638
1000003195,3638
1000003483,3638
1000003585,3638
1000003405,3639
1000003597,3639
1000003824,3639
1000003932,3639
1000003204,3640
1000003205,3640
1000003333,3640
1000003333,3641
1000003318,3642
1000003614,3642
1000003832,3642
1000003660,3643
1000003614,3644
1000003477,3645
1000003932,3645
1000003204,3646
1000003405,3646
1000003432,3646
1000003585,3646
1000003571,3647
1000003604,3647
1000013436,3647
1000003399,3648
1000003274,3649
1000483173,3650
1000003914,3651
1000003824,3652
1000003204,3653
1000003266,3653
1000003272,3653
1000003172,3654
1000003500,3654
1000003614,3654
1000003672,3654
1000003310,3655
1000003587,3655
1000003614,3655
1000003795,3655
1000003318,3656
1000003538,3657
1000003585,3658
1000003599,3658
1000003692,3658
1000483227,3658
1000003282,3659
1000003692,3659
1000003932,3659
1000003932,3660
1000013505,3661
1000003530,3662
1000003432,3663
1000003190,3664
1000483178,3664
1000003190,3665
1000003483,3665
1000003282,3666
1000003538,3666
1000003176,3667
1000003287,3667
1000003288,3667
1000003477,3667
1000003824,3667
1000003890,3667
1000003242,3668
1000003428,3668
1000483178,3668
1000003645,3669
1000003500,3670
1000003648,3670
1000003725,3670
1000003266,3671
1000003275,3671
1000014731,3671
1000003483,3672
1000003524,3672
1000003692,3672
1000003947,3672
1000003190,3673
1000003517,3673
1000003614,3673
1000003692,3673
1000003660,3674
1000003249,3675
1000003597,3675
1000003838,3675
1000003172,3676
1000014728,3676
1000003228,3677
1000003481,3678
1000003213,3679
1000003523,3680
1000003538,3680
1000003394,3681
1000003807,3681
1000483204,3682
1000003399,3683
1000003770,3683
1000003781,3683
1000014738,3683
1000003432,3684
1000003455,3684
1000003479,3684
1000003483,3684
1000003517,3684
1000003585,3684
1000003744,3685
1000483303,3685
1000003310,3686
1000003242,3687
1000003405,3688
1000003483,3688
1000003614,3688
1000003635,3688
1000013435,3688
1000003204,3689
1000003399,3689
1000003405,3689
1000003477,3689
1000003500,3689
1000003585,3689
1000003640,3689
1000003205,3690
1000003585,3690
1000003242,3691
1000003634,3691
1000003174,3692
1000003477,3692
1000003576,3693
1000003544,3694
1000003719,3694
1000003214,3695
1000003656,3695
1000003938,3695
1000003358,3696
1000003448,3696
1000003597,3696
1000003643,3696
1000003428,3697
1000003585,3697
1000003836,3697
1000003172,3698
1000003676,3698
1000003679,3698
1000003692,3698
1000003779,3698
1000003807,3698
1000003648,3699
1000483290,3699
1000481164,3700
1000003399,3701
1000003845,3701
1000003171,3702
1000003172,3703
1000003692,3703
1000003660,3704
1000003692,3704
1000003645,3705
1000003478,3706
1000003615,3706
1000003679,3706
1000003787,3706
1000003195,3707
1000003310,3707
1000003401,3707
1000003824,3708
1000003518,3709
1000003787,3709
1000013505,3709
1000003282,3710
1000003521,3710
1000003892,3710
1000003179,3711
1000003627,3711
1000003919,3711
1000483204,3711
1000003533,3712
1000003549,3712
1000003281,3713
1000003432,3713
1000003483,3714
1000003585,3714
1000483247,3714
1000003824,3715
1000003399,3716
1000003399,3717
1000013824,3718
1000481164,3719
1000003242,3720
1000003405,3720
1000003417,3720
1000003585,3720
1000003172,3721
1000003405,3721
1000003500,3721
1000483303,3721
1000003179,3722
1000003477,3722
1000003932,3722
1000003172,3723
1000003477,3723
1000003614,3723
1000003836,3723
1000003932,3723
1000003522,3724
1000483178,3724
1000483247,3724
1000003477,3725
1000003481,3725
1000014728,3725
1000003521,3726
1000003705,3726
1000003945,3726
1000003318,3727
1000003218,3728
1000003399,3728
1000003483,3728
1000003925,3728
1000003405,3729
1000003538,3729
1000003172,3730
1000003246,3730
1000003288,3730
1000003405,3730
1000003645,3730
1000483303,3730
1000003288,3731
1000003648,3731
1000003887,3732
1000003862,3733
1000003405,3734
1000003281,3735
1000003824,3736
1000003836,3736
1000003857,3736
1000483178,3736
1000003358,3737
1000003524,3738
1000003266,3739
1000003405,3739
1000003178,3740
1000003405,3740
1000003496,3740
1000003497,3740
1000003500,3740
1000003614,3740
1000003635,3740
1000003640,3740
1000483173,3740
1000483178,3741
1000483178,3742
1000003172,3743
1000003477,3743
1000003483,3743
1000003544,3743
1000003585,3743
1000013505,3743
1000003172,3744
1000003455,3744
1000003477,3744
1000003483,3744
1000003932,3744
1000483386,3745
1000003932,3746
1000003477,3747
1000003922,3747
1000014728,3747
1000003483,3748
1000003584,3748
1000003787,3748
1000003174,3749
1000003179,3749
1000003288,3749
1000003405,3749
1000003585,3749
1000003932,3749
1000483204,3750
1000003249,3751
1000003266,3752
1000003533,3752
1000003585,3752
1000483243,3752
1000003487,3753
1000003483,3754
1000003916,3754
1000003399,3755
1000003585,3755
1000003824,3755
1000003836,3755
1000483178,3755
1000003399,3756
1000483178,3756
1000003405,3757
1000003458,3757
1000003218,3758
1000003219,3758
1000003220,3758
1000003221,3758
1000003402,3758
1000003405,3758
1000003585,3758
1000003672,3758
1000003676,3758
1000003779,3758
1000003864,3758
1000003945,3758
1000003947,3758
1000013435,3758
1000483178,3758
1000003477,3759
1000003779,3759
1000003171,3760
1000483387,3760
1000003288,3761
1000003432,3761
1000003634,3761
1000003270,3762
1000003518,3762
1000003171,3763
1000003288,3763
1000003394,3763
1000003428,3763
1000003455,3763
1000003479,3763
1000003483,3763
1000003647,3763
1000003585,3764
1000003172,3765
1000003477,3765
1000003836,3765
1000003857,3765
1000003310,3766
1000003318,3766
1000003242,3767
1000003502,3767
1000003932,3767
1000003399,3768
1000003405,3768
1000003428,3768
1000003585,3768
1000003405,3769
1000003477,3769
1000003692,3769
1000003500,3770
1000003524,3770
1000003549,3770
1000003698,3770
1000003934,3770
1000483386,3770
1000483387,3770
1000003174,3771
1000003483,3771
1000003641,3771
1000483385,3771
1000003204,3772
1000003282,3772
1000003399,3772
1000003538,3773
1000003585,3773
1000003761,3773
1000003824,3773
1000003880,3773
1000003905,3773
1000013436,3773
1000003405,3774
1000003779,3774
1000003479,3775
1000003676,3775
1000003585,3776
1000483387,3776
1000003171,3777
1000003295,3777
1000003905,3777
1000014728,3777
1000013824,3778
1000003172,3779
1000003761,3779
1000003795,3779
1000003836,3779
1000003947,3779
1000003400,3780
1000003513,3780
1000003585,3780
1000003242,3781
1000003500,3781
1000003616,3782
1000003500,3783
1000003640,3783
1000483387,3783
1000483384,3784
1000003275,3785
1000483387,3785
1000003399,3786
1000003824,3787
1000003318,3788
1000003405,3788
1000003172,3789
1000003358,3789
1000003417,3789
1000003849,3790
1000481164,3791
1000003266,3792
1000003614,3792
1000003647,3792
1000003585,3793
1000003744,3793
1000003850,3793
1000003440,3794
1000003646,3794
1000003281,3795
1000003479,3795
1000003555,3795
1000003793,3795
1000003186,3796
1000483178,3796
1000003171,3797
1000003483,3797
1000003634,3797
1000003660,3797
1000483387,3797
1000003641,3798
1000483178,3798
1000003858,3799
1000003474,3800
1000003614,3800
1000003698,3800
1000003839,3800
1000003643,3801
1000003752,3801
1000003901,3801
1000003932,3801
1000003399,3802
1000003919,3803
1000013435,3804
1000483178,3805
1000003645,3806
1000003405,3807
1000003585,3807
1000003500,3808
1000003585,3808
1000003416,3809
1000003500,3809
1000003218,3810
1000003616,3810
1000003219,3811
1000483178,3811
1000003524,3812
1000003535,3812
1000003947,3812
1000013435,3813
1000003547,3814
1000483214,3814
1000003243,3815
1000003585,3815
1000003614,3815
1000003295,3816
1000003932,3816
1000483178,3816
1000003218,3817
1000003432,3817
1000003648,3817
1000003311,3818
1000003539,3818
1000003614,3818
1000014734,3818
1000003208,3819
1000003585,3819
1000003676,3819
1000003932,3819
1000003720,3820
1000003735,3820
1000003832,3820
1000003487,3821
1000003617,3821
1000003176,3822
1000003242,3823
1000003399,3823
1000003585,3823
1000003244,3824
1000003432,3824
1000003517,3825
1000003692,3825
1000014734,3825
1000003399,3826
1000003585,3826
1000014734,3826
1000014735,3827
1000003266,3828
1000003310,3828
1000003318,3829
1000483178,3829
1000003646,3830
1000483178,3830
1000483178,3831
1000003394,3832
1000013435,3832
1000003645,3833
1000003585,3834
1000003614,3834
1000003195,3835
1000003585,3835
1000003228,3836
1000003500,3837
1000003640,3837
1000483178,3837
1000483383,3837
1000003195,3838
1000003523,3838
1000003538,3838
1000013505,3838
1000003213,3839
1000003582,3839
1000003672,3839
1000003698,3839
1000003524,3840
1000003394,3841
1000003400,3841
1000003474,3841
1000003627,3842
1000003399,3843
1000003405,3843
1000003432,3844
1000003585,3844
1000003932,3844
1000003318,3845
1000003711,3845
1000003880,3846
1000003932,3846
1000003634,3847
1000003932,3848
1000003402,3849
1000003535,3849
1000483178,3849
1000003575,3850
1000003648,3850
1000003219,3851
1000003405,3851
1000003524,3851
1000003696,3852
1000003932,3852
1000003266,3853
1000003405,3853
1000003219,3854
1000003477,3854
1000003204,3855
1000003482,3855
1000003535,3855
1000003836,3855
1000003947,3855
1000003463,3856
1000003405,3857
1000003585,3857
1000003614,3857
1000013435,3857
1000003244,3858
1000003500,3858
1000003541,3858
1000003220,3859
1000003231,3859
1000003585,3859
1000003614,3859
1000003692,3859
1000483385,3859
1000483387,3859
1000003585,3860
1000003640,3860
1000003483,3861
1000483178,3861
1000003692,3862
1000003836,3862
1000483385,3862
1000483387,3862
1000003318,3863
1000003621,3863
1000003621,3864
1000003405,3865
1000003532,3865
1000003705,3865
1000003721,3865
1000003219,3866
1000003311,3866
1000483385,3866
1000483386,3866
1000483387,3866
1000003634,3867
1000003824,3867
1000003597,3868
1000003641,3868
1000003932,3868
1000483178,3868
1000003318,3869
1000003358,3869
1000003219,3870
1000003301,3870
1000003614,3870
1000003702,3870
1000003394,3871
1000003524,3871
1000003555,3871
1000003405,3872
1000003585,3872
1000003838,3872
1000014728,3872
1000483290,3872
1000003932,3873
1000483387,3873
1000003932,3874
1000003171,3875
1000003176,3875
1000003692,3875
1000003197,3876
1000003275,3876
1000003405,3876
1000003500,3876
1000003838,3876
1000003692,3877
1000483181,3878
1000003483,3879
1000003563,3879
1000003839,3879
1000483385,3879
1000481163,3880
1000003310,3881
1000003428,3881
1000003179,3882
1000003405,3882
1000003524,3882
1000003932,3882
1000014728,3882
1000481164,3883
1000003174,3884
1000003500,3884
1000003585,3884
1000003645,3884
1000483181,3884
1000003571,3885
1000483387,3885
1000003752,3886
1000003890,3886
1000003204,3887
1000003405,3887
1000003448,3887
1000003640,3887
1000003500,3888
1000003585,3888
1000003640,3888
1000003698,3888
1000003702,3888
1000483387,3888
1000003517,3889
1000003585,3889
1000003698,3889
1000003647,3890
1000003653,3890
1000003880,3890
1000003318,3891
1000003405,3891
1000003500,3891
1000003521,3891
1000003614,3891
1000003634,3891
1000483304,3891
1000003218,3892
1000003500,3892
1000003640,3892
1000483387,3892
1000003614,3893
1000003634,3893
1000003635,3893
1000483385,3893
1000483387,3893
1000003195,3894
1000003204,3894
1000003242,3894
1000003310,3894
1000003428,3894
1000003477,3894
1000003922,3894
1000483387,3894
1000003234,3895
1000003242,3895
1000003402,3895
1000003432,3895
1000003544,3895
1000483178,3895
1000003211,3896
1000003402,3896
1000003432,3896
1000003512,3896
1000003533,3896
1000003585,3896
1000003614,3896
1000003477,3897
1000003524,3897
1000003692,3897
